,NA_NA_W0_P0,NA_NA_W0_P2,NA_NA_W0_P3,NA_NA_W0_P4,NA_NA_W1_P2,NA_NA_W1_P3,NA_NA_W1_P4,NA_NA_W2_P2,NA_NA_W2_P3,NA_NA_W2_P4,NA_NA_W3_P1,NA_NA_W3_P2,S0_NA_W0_P0,S0_NA_W0_P1,S0_NA_W0_P2,S0_NA_W0_P3,S0_NA_W0_P4,S0_NA_W1_P0,S0_NA_W1_P1,S0_NA_W1_P2,S0_NA_W1_P3,S0_NA_W1_P4,S0_NA_W2_P0,S0_NA_W2_P1,S0_NA_W2_P2,S0_NA_W2_P3,S0_NA_W2_P4,S0_NA_W3_P0,S0_NA_W3_P1,S0_NA_W3_P2,S0_NA_W3_P3,S0_NA_W3_P4,S0_NA_W4_P0,S0_NA_W4_P1,S0_NA_W4_P2,S1_NA_W0_P0,S1_NA_W0_P1,S1_NA_W0_P2,S1_NA_W0_P3,S1_NA_W0_P4,S1_NA_W1_P0,S1_NA_W1_P1,S1_NA_W1_P2,S1_NA_W1_P3,S1_NA_W1_P4,S1_NA_W2_P0,S1_NA_W2_P1,S1_NA_W2_P2,S1_NA_W2_P3,S1_NA_W2_P4,S1_NA_W3_P0,S1_NA_W3_P1,S1_NA_W3_P2,S1_NA_W3_P3,S1_NA_W3_P4,S1_NA_W4_P0,S1_NA_W4_P1,S1_NA_W4_P2,S2_NA_W0_P0,S2_NA_W0_P1,S2_NA_W0_P2,S2_NA_W0_P3,S2_NA_W0_P4,S2_NA_W1_P0,S2_NA_W1_P1,S2_NA_W1_P2,S2_NA_W1_P3,S2_NA_W1_P4,S2_NA_W2_P0,S2_NA_W2_P1,S2_NA_W2_P2,S2_NA_W2_P3,S2_NA_W2_P4,S2_NA_W3_P0,S2_NA_W3_P1,S2_NA_W3_P2,S2_NA_W3_P3,S2_NA_W3_P4,S2_NA_W4_P0,S2_NA_W4_P1,S2_NA_W4_P2,S2_NA_W4_P3,S3_NA_W0_P0,S3_NA_W0_P1,S3_NA_W0_P2,S3_NA_W0_P3,S3_NA_W0_P4,S3_NA_W1_P0,S3_NA_W1_P1,S3_NA_W1_P2,S3_NA_W1_P3,S3_NA_W1_P4,S3_NA_W2_P0,S3_NA_W2_P1,S3_NA_W2_P2,S3_NA_W2_P3,S3_NA_W2_P4,S3_NA_W3_P0,S3_NA_W3_P1,S3_NA_W3_P2,S3_NA_W3_P3,S3_NA_W3_P4,S3_NA_W4_P0,S3_NA_W4_P1,S3_NA_W4_P2,S3_NA_W4_P3,S4_NA_W0_P1,S4_NA_W0_P2,S4_NA_W0_P3,S4_NA_W0_P4,S4_NA_W1_P1,S4_NA_W1_P2,S4_NA_W1_P3,S4_NA_W1_P4,S4_NA_W2_P0,S4_NA_W2_P1,S4_NA_W2_P2,S4_NA_W2_P3,S4_NA_W2_P4,S4_NA_W3_P0,S4_NA_W3_P1,S4_NA_W3_P2,S4_NA_W3_P3,S4_NA_W3_P4,S4_NA_W4_P0,S4_NA_W4_P1,S4_NA_W4_P2
S3_NA_W4_P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S3_NA_W4_P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S4_NA_W0_P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0
S4_NA_W0_P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05434782608695652,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03260869565217391,0.03260869565217391,0.07608695652173914,0.0,0.08695652173913043,0.0,0.021739130434782608,0.010869565217391304,0.0,0.05434782608695652,0.043478260869565216,0.010869565217391304,0.0,0.05434782608695652,0.06521739130434782,0.010869565217391304,0.0,0.25,0.13043478260869565,0.0
S4_NA_W0_P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.06338028169014084,0.0,0.0,0.0,0.002347417840375587,0.01643192488262911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.028169014084507043,0.002347417840375587,0.0,0.0,0.002347417840375587,0.011737089201877934,0.0,0.0,0.0,0.002347417840375587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.011737089201877934,0.007042253521126761,0.0,0.0,0.004694835680751174,0.007042253521126761,0.0,0.0,0.0,0.007042253521126761,0.004694835680751174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002347417840375587,0.0,0.0,0.007042253521126761,0.002347417840375587,0.0,0.0,0.0,0.002347417840375587,0.0,0.0,0.0,0.002347417840375587,0.004694835680751174,0.0,0.0,0.0,0.002347417840375587,0.0,0.0,0.0,0.007042253521126761,0.0,0.0,0.0,0.0,0.06103286384976526,0.12206572769953052,0.004694835680751174,0.014084507042253521,0.035211267605633804,0.018779342723004695,0.0,0.02112676056338028,0.06807511737089202,0.023474178403755867,0.02112676056338028,0.002347417840375587,0.12206572769953052,0.07981220657276995,0.014084507042253521,0.0,0.09859154929577464,0.08215962441314555,0.002347417840375587
S4_NA_W0_P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013221153846153846,0.0673076923076923,0.0,0.0,0.0,0.004807692307692308,0.006009615384615385,0.0,0.0,0.0,0.002403846153846154,0.001201923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.055288461538461536,0.0,0.0,0.0,0.008413461538461538,0.003605769230769231,0.0,0.0,0.001201923076923077,0.002403846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002403846153846154,0.014423076923076924,0.0,0.0,0.001201923076923077,0.002403846153846154,0.001201923076923077,0.0,0.0,0.001201923076923077,0.001201923076923077,0.0,0.0,0.0,0.0,0.001201923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.016826923076923076,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0,0.003605769230769231,0.001201923076923077,0.001201923076923077,0.0,0.006009615384615385,0.003605769230769231,0.001201923076923077,0.0,0.002403846153846154,0.0,0.0,0.0,0.001201923076923077,0.01201923076923077,0.055288461538461536,0.13581730769230768,0.001201923076923077,0.016826923076923076,0.04326923076923077,0.03365384615384615,0.0,0.021634615384615384,0.08533653846153846,0.04807692307692308,0.01201923076923077,0.013221153846153846,0.07932692307692307,0.04927884615384615,0.0,0.001201923076923077,0.09134615384615384,0.051682692307692304,0.001201923076923077
S4_NA_W1_P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.09523809523809523,0.47619047619047616,0.0
S4_NA_W1_P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.03529411764705882,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.15294117647058825,0.0,0.0,0.023529411764705882,0.0,0.0,0.023529411764705882,0.047058823529411764,0.011764705882352941,0.011764705882352941,0.0,0.10588235294117647,0.09411764705882353,0.0,0.0,0.21176470588235294,0.047058823529411764,0.011764705882352941
S4_NA_W1_P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0.0,0.00819672131147541,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.020491803278688523,0.0,0.0,0.0,0.00819672131147541,0.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.00819672131147541,0.012295081967213115,0.0,0.0,0.0,0.004098360655737705,0.004098360655737705,0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.020491803278688523,0.05327868852459016,0.15163934426229508,0.00819672131147541,0.004098360655737705,0.08196721311475409,0.01639344262295082,0.0,0.00819672131147541,0.08196721311475409,0.028688524590163935,0.004098360655737705,0.00819672131147541,0.1598360655737705,0.04918032786885246,0.012295081967213115,0.0,0.10245901639344263,0.09016393442622951,0.0
S4_NA_W1_P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.026785714285714284,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.008928571428571428,0.026785714285714284,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0.0,0.0,0.0,0.0,0.008928571428571428,0.0625,0.20535714285714285,0.0,0.008928571428571428,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0625,0.0625,0.017857142857142856,0.017857142857142856,0.08928571428571429,0.03571428571428571,0.0,0.0,0.08928571428571429,0.03571428571428571,0.0
S4_NA_W2_P0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
S4_NA_W2_P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006993006993006993,0.0,0.0,0.0,0.02097902097902098,0.013986013986013986,0.0,0.0,0.0,0.02097902097902098,0.013986013986013986,0.0,0.0,0.013986013986013986,0.0,0.0,0.0,0.0,0.006993006993006993,0.11888111888111888,0.14685314685314685,0.006993006993006993,0.027972027972027972,0.02097902097902098,0.006993006993006993,0.0,0.013986013986013986,0.04895104895104895,0.04195804195804196,0.006993006993006993,0.02097902097902098,0.0979020979020979,0.07692307692307693,0.0,0.0,0.11188811188811189,0.13286713286713286,0.0
S4_NA_W2_P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002688172043010753,0.002688172043010753,0.0,0.0,0.0,0.002688172043010753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002688172043010753,0.0,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002688172043010753,0.0,0.0,0.0,0.002688172043010753,0.002688172043010753,0.0,0.002688172043010753,0.005376344086021506,0.010752688172043012,0.010752688172043012,0.0,0.002688172043010753,0.026881720430107527,0.002688172043010753,0.002688172043010753,0.0,0.002688172043010753,0.008064516129032258,0.0,0.0,0.005376344086021506,0.010752688172043012,0.08870967741935484,0.1827956989247312,0.002688172043010753,0.008064516129032258,0.06720430107526881,0.013440860215053764,0.0,0.016129032258064516,0.05913978494623656,0.07795698924731183,0.016129032258064516,0.021505376344086023,0.07795698924731183,0.06720430107526881,0.005376344086021506,0.002688172043010753,0.08602150537634409,0.07526881720430108,0.002688172043010753
S4_NA_W2_P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011406844106463879,0.0038022813688212928,0.0,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076045627376425855,0.015209125475285171,0.0,0.0,0.0038022813688212928,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0,0.0038022813688212928,0.0038022813688212928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038022813688212928,0.019011406844106463,0.0,0.0,0.0,0.011406844106463879,0.0,0.0,0.0,0.0038022813688212928,0.022813688212927757,0.0038022813688212928,0.0,0.0076045627376425855,0.011406844106463879,0.0,0.0,0.0,0.0038022813688212928,0.0,0.0,0.0,0.015209125475285171,0.060836501901140684,0.155893536121673,0.0038022813688212928,0.015209125475285171,0.019011406844106463,0.015209125475285171,0.0,0.026615969581749048,0.09885931558935361,0.03802281368821293,0.011406844106463879,0.015209125475285171,0.19011406844106463,0.030418250950570342,0.011406844106463879,0.0076045627376425855,0.07604562737642585,0.053231939163498096,0.0
S4_NA_W2_P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.0,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.043478260869565216,0.0,0.0,0.043478260869565216,0.057971014492753624,0.0,0.0,0.043478260869565216,0.057971014492753624,0.0,0.0,0.17391304347826086,0.057971014492753624,0.014492753623188406,0.0,0.028985507246376812,0.14492753623188406,0.0
S4_NA_W3_P0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.0,0.08235294117647059,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.10588235294117647,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.0,0.023529411764705882,0.047058823529411764,0.0,0.0,0.011764705882352941,0.21176470588235294,0.10588235294117647,0.058823529411764705,0.0,0.1411764705882353,0.07058823529411765,0.011764705882352941
S4_NA_W3_P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018975332068311196,0.0018975332068311196,0.0,0.0,0.0,0.015180265654648957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018975332068311196,0.0018975332068311196,0.0,0.0,0.0,0.011385199240986717,0.0,0.0,0.0,0.0018975332068311196,0.003795066413662239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003795066413662239,0.003795066413662239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018975332068311196,0.003795066413662239,0.0,0.0018975332068311196,0.0018975332068311196,0.0018975332068311196,0.0,0.0018975332068311196,0.007590132827324478,0.003795066413662239,0.0,0.0,0.009487666034155597,0.03795066413662239,0.009487666034155597,0.0,0.0,0.003795066413662239,0.017077798861480076,0.0,0.0,0.007590132827324478,0.011385199240986717,0.08159392789373814,0.1252371916508539,0.003795066413662239,0.013282732447817837,0.06261859582542695,0.013282732447817837,0.0018975332068311196,0.028462998102466792,0.06072106261859583,0.08538899430740038,0.011385199240986717,0.022770398481973434,0.0777988614800759,0.05502846299810247,0.009487666034155597,0.0,0.07210626185958255,0.10436432637571158,0.0018975332068311196
S4_NA_W3_P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353356890459364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035335689045936395,0.0,0.0,0.0,0.0,0.0035335689045936395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035335689045936395,0.007067137809187279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035335689045936395,0.0,0.0,0.0,0.0,0.007067137809187279,0.0,0.0,0.0,0.0,0.01060070671378092,0.0,0.0,0.0,0.0035335689045936395,0.0,0.0,0.0,0.0,0.0,0.0035335689045936395,0.007067137809187279,0.0,0.0,0.0,0.007067137809187279,0.0035335689045936395,0.0,0.0,0.0176678445229682,0.0035335689045936395,0.0,0.0,0.0176678445229682,0.0176678445229682,0.0,0.0,0.007067137809187279,0.007067137809187279,0.0,0.0,0.01060070671378092,0.01060070671378092,0.0706713780918728,0.13074204946996468,0.0,0.0035335689045936395,0.04946996466431095,0.03180212014134275,0.0,0.053003533568904596,0.10954063604240283,0.038869257950530034,0.01060070671378092,0.02120141342756184,0.09187279151943463,0.0636042402826855,0.007067137809187279,0.007067137809187279,0.06007067137809187,0.06007067137809187,0.0
S4_NA_W3_P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.10526315789473684,0.13157894736842105,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.05263157894736842,0.07894736842105263,0.02631578947368421,0.13157894736842105,0.18421052631578946,0.0,0.0,0.0,0.0,0.05263157894736842,0.0
