atributo,cluster,U,p_bruto,p_ajustado_FDR_por_atributo,significativo,efeito_r,mediana_cluster,mediana_resto,direcao
"Serum follicle-stimulating hormone, FSH (IU/L)",4_2,7397.5,0.017841016562327908,0.10109909385319148,False,-0.08295382186304029,4.68,4.68,Igual
"Serum follicle-stimulating hormone, FSH (IU/L)",4_3,10749.0,0.8536334129783101,0.8536334129783101,False,0.006473857068276177,4.8,4.68,Maior
"Serum Luteinizing hormone, LH (IU/L)",0_0,6793.0,0.009089827825527773,0.05150902434465738,False,-0.09149185510729287,3.46,4.2,Menor
"Serum Luteinizing hormone, LH (IU/L)",0_1,29480.0,0.2318556053973203,0.49269316146930564,False,-0.041933749376159284,3.5,4.2,Menor
"Serum Luteinizing hormone, LH (IU/L)",0_3,8723.0,0.4058151952903961,0.6146828674039018,False,0.029167206905161405,4.05,4.2,Menor
"Serum Luteinizing hormone, LH (IU/L)",1_1,26535.5,0.5604004475254073,0.7328313544563019,False,0.020426872061919777,4.6,4.2,Maior
"Serum Luteinizing hormone, LH (IU/L)",1_3,42318.0,0.8978151579277782,0.9478742888904249,False,-0.004510652359957901,4.6,4.175000000000001,Maior
"Serum Luteinizing hormone, LH (IU/L)",1_4,15146.5,0.3518017831616709,0.5980630313748405,False,0.03266331110694253,5.04,4.2,Maior
"Serum Luteinizing hormone, LH (IU/L)",2_1,8469.0,0.04356558306837264,0.14812298243246697,False,-0.07078739981048174,4.15,4.2,Menor
"Serum Luteinizing hormone, LH (IU/L)",2_3,7319.0,0.28142918579026377,0.531588462048276,False,0.03778971326740279,4.6,4.2,Maior
"Serum Luteinizing hormone, LH (IU/L)",2_4,10530.0,1.929462546298374e-08,3.280086328707236e-07,True,-0.1970218623684861,3.19,4.2,Menor
"Serum Luteinizing hormone, LH (IU/L)",3_0,3382.5,0.19331129501730737,0.46947028789917505,False,-0.04563904657527992,3.5,4.2,Menor
"Serum Luteinizing hormone, LH (IU/L)",3_1,46188.0,0.00030250276946834935,0.0025712735404809697,True,0.1267082612320142,5.04,4.15,Maior
"Serum Luteinizing hormone, LH (IU/L)",3_3,17961.5,0.9478742888904249,0.9478742888904249,False,0.0023038727734846455,4.15,4.2,Menor
"Serum Luteinizing hormone, LH (IU/L)",3_4,1525.0,0.8620497210597777,0.9478742888904249,False,-0.006131199192308739,3.825,4.2,Menor
"Serum Luteinizing hormone, LH (IU/L)",4_0,37979.0,0.4338937887556954,0.6146828674039018,False,0.027449125370718395,4.6,4.2,Maior
"Serum Luteinizing hormone, LH (IU/L)",4_1,9790.0,0.021275879938825473,0.09042248974000826,False,0.08077756190647771,5.04,4.2,Maior
"Serum Luteinizing hormone, LH (IU/L)",4_2,9693.5,0.6935409594172884,0.8421568792924217,False,-0.013833163181298135,3.46,4.2,Menor
"Serum Luteinizing hormone, LH (IU/L)",4_3,12623.5,0.07766564359220973,0.2200526568445942,False,0.06188593503395515,4.6,4.2,Maior
Serum inhibin B (ng/L),0_0,10000.0,0.8442649738301728,0.9140454378664059,False,0.006903308986968778,170.0,154.0,Maior
Serum inhibin B (ng/L),0_1,34268.5,0.2621203553216114,0.40509509458794485,False,0.03932879974878557,170.0,154.0,Maior
Serum inhibin B (ng/L),0_3,8027.0,0.8787007797529492,0.9140454378664059,False,0.005368407367069567,162.0,154.0,Maior
Serum inhibin B (ng/L),1_1,22990.0,0.18042934529211574,0.3362440286789875,False,-0.04697515203816079,139.0,154.0,Menor
Serum inhibin B (ng/L),1_3,41420.5,0.6139040303960508,0.7869406104001606,False,-0.017697331490453716,154.0,154.0,Igual
Serum inhibin B (ng/L),1_4,11586.0,0.09241517532834705,0.3043997094942661,False,-0.05901798112503924,118.0,154.0,Menor
Serum inhibin B (ng/L),2_1,12612.5,0.15758074099173347,0.3362440286789875,False,0.049568608033068146,166.5,154.0,Maior
Serum inhibin B (ng/L),2_3,4165.5,0.01871102535342913,0.0795218577520738,False,-0.08246241669097733,118.0,154.0,Menor
Serum inhibin B (ng/L),2_4,20932.0,0.4216083911639389,0.5972785541489134,False,0.02818928184656801,170.0,154.0,Maior
Serum inhibin B (ng/L),3_0,5363.5,0.1977906051052868,0.3362440286789875,False,0.04518059306874772,163.0,154.0,Maior
Serum inhibin B (ng/L),3_1,40974.0,0.1933517389581505,0.3362440286789875,False,0.04561621826359367,154.0,154.0,Igual
Serum inhibin B (ng/L),3_3,21515.0,0.01799553326471619,0.0795218577520738,False,0.08296211809937319,172.0,154.0,Maior
Serum inhibin B (ng/L),3_4,1656.5,0.9140454378664059,0.9140454378664059,False,0.0038225377680443373,162.0,154.0,Maior
Serum inhibin B (ng/L),4_0,30236.0,0.006239529755657875,0.0795218577520738,False,-0.09590466322212696,139.0,163.0,Menor
Serum inhibin B (ng/L),4_1,7029.0,0.6480687379766028,0.7869406104001606,False,-0.016022285499678955,139.0,154.0,Menor
Serum inhibin B (ng/L),4_2,13082.0,0.011925872751112501,0.0795218577520738,False,0.08817700752561967,170.0,154.0,Maior
Serum inhibin B (ng/L),4_3,8620.0,0.10743519158621156,0.3043997094942661,False,-0.05646149315254565,139.0,154.0,Menor
"Serum anti-Müllerian hormone, AMH (pmol/L)",0_0,9066.5,0.5354790522739468,0.7002418375890074,False,-0.0217377529656328,30.0,30.0,Igual
"Serum anti-Müllerian hormone, AMH (pmol/L)",0_1,28990.5,0.15187231025153336,0.4593584208080768,False,-0.05024073857876147,30.0,30.0,Igual
"Serum anti-Müllerian hormone, AMH (pmol/L)",0_3,8349.0,0.6406852058029087,0.7779748927606749,False,0.016378771521186768,31.0,30.0,Maior
"Serum anti-Müllerian hormone, AMH (pmol/L)",1_1,23632.5,0.3215227164334683,0.6073206865965513,False,-0.03476085208489559,28.0,30.0,Menor
"Serum anti-Müllerian hormone, AMH (pmol/L)",1_3,42019.0,0.7996628539431578,0.7996628539431578,False,-0.008903763290340351,30.0,30.0,Igual
"Serum anti-Müllerian hormone, AMH (pmol/L)",1_4,8517.0,8.232668865977855e-05,0.0013995537072162352,True,-0.1380433668461324,24.0,30.0,Menor
"Serum anti-Müllerian hormone, AMH (pmol/L)",2_1,12386.5,0.22007135641903497,0.4676516323904493,False,0.04300399894108257,31.0,30.0,Maior
"Serum anti-Müllerian hormone, AMH (pmol/L)",2_3,7058.5,0.42714170117054284,0.6601280836272025,False,0.027856090355033038,29.0,30.0,Menor
"Serum anti-Müllerian hormone, AMH (pmol/L)",2_4,22536.5,0.07268507147684315,0.36516195442153593,False,0.0629279168103302,38.0,30.0,Maior
"Serum anti-Müllerian hormone, AMH (pmol/L)",3_0,4573.5,0.7987059058911516,0.7996628539431578,False,0.008962766052704393,32.0,30.0,Maior
"Serum anti-Müllerian hormone, AMH (pmol/L)",3_1,40875.5,0.20862791511698164,0.4676516323904493,False,0.044084272304178745,32.0,30.0,Maior
"Serum anti-Müllerian hormone, AMH (pmol/L)",3_3,20019.5,0.16212650146167418,0.4593584208080768,False,0.04901687935310435,32.0,30.0,Maior
"Serum anti-Müllerian hormone, AMH (pmol/L)",3_4,1985.0,0.41376456188944377,0.6601280836272025,False,0.02868795671462978,34.0,30.0,Maior
"Serum anti-Müllerian hormone, AMH (pmol/L)",4_0,37655.0,0.5250657962604015,0.7002418375890074,False,0.022287479044477674,29.0,30.0,Menor
"Serum anti-Müllerian hormone, AMH (pmol/L)",4_1,7785.5,0.7649103915367341,0.7996628539431578,False,0.01050038185372833,28.0,30.0,Menor
"Serum anti-Müllerian hormone, AMH (pmol/L)",4_2,6530.0,0.0018648864449927452,0.015851534782438333,True,-0.1090697501759372,24.5,30.0,Menor
"Serum anti-Müllerian hormone, AMH (pmol/L)",4_3,12567.0,0.08592045986389081,0.36516195442153593,False,0.060215739032322246,33.0,30.0,Maior
